trade_date,ts_code,name,limit_close,limit_pct_chg,fd_amount,first_time,last_time,open_times,limit,limit_amount,limit_times,open,high,low,close,pre_close,pct_chg,vol,amount,turnover_rate,turnover_rate_f,volume_ratio,float_share,free_share,total_mv,circ_mv,is_low_amount,market_segment,limit_pct,first_time_bucket,board_type,is_st,limit_pct_bucket,fd_amount_to_circ_mv,is_fd_amount_abnormal,stock_count,up_count,down_count,flat_count,limit_up_count,limit_up_max_height,one_word_limit_count,opened_limit_count,total_amount,limit_up_fd_amount_sum,market_sentiment_level,sh_main_stock_count,sh_main_limit_up_count,sh_main_limit_up_ratio,sh_main_market_sentiment_level,sz_main_stock_count,sz_main_limit_up_count,sz_main_limit_up_ratio,sz_main_market_sentiment_level,chi_next_stock_count,chi_next_limit_up_count,chi_next_limit_up_ratio,chi_next_market_sentiment_level,star_stock_count,star_limit_up_count,star_limit_up_ratio,star_market_sentiment_level,bj_stock_count,bj_limit_up_count,bj_limit_up_ratio,bj_market_sentiment_level,other_stock_count,other_limit_up_count,other_limit_up_ratio,other_market_sentiment_level,main_board_limit_up_count,growth_board_limit_up_count,limit_5cm_count,limit_10cm_count,limit_20cm_count,limit_30cm_count,segment_limit_up_count,segment_stock_count,segment_limit_up_ratio,segment_market_sentiment_level,limit_times_fill_model,limit_times_bucket,board_type_fill_model,first_time_bucket_fill_model,market_sentiment_level_fill_model,market_segment_fill_model,segment_market_sentiment_level_fill_model,matched_source,sample_count,is_sample_enough,suggested_turnover_rate,circ_mv_fill_model,current_queue_amount,planned_buy_amount,estimated_turnover_amount,available_fill_amount,fill_probability,position_scale,allow_buy,min_fill_probability,score_error,is_fill_score_reliable,allow_buy_reliable,next_trade_date,next_open,exit_trade_date,exit_close,gross_return,fee_rate,net_return,is_win,holding_days_rule,prev_pct_chg,prev2_pct_chg,two_day_pct_chg,prev_amount,prev_turnover_rate,amount_ratio_1d,turnover_ratio_1d,market_leader_rank,segment_market_leader_rank,limit_height_rank,segment_limit_height_rank,theme_heat_score,same_theme_limit_count,retreat_state,segment_retreat_state,market_emotion_state,market_emotion_score,market_limit_down_count,market_limit_down_ratio,market_chain_count,market_limit_max_height,segment_emotion_state,segment_emotion_score,segment_limit_down_count,segment_limit_down_ratio,segment_chain_count,segment_limit_max_height,segment_open_rate,first_time_minutes,theme_heat_bucket,same_theme_limit_count_bucket,theme_limit_count_bucket,theme_limit_height_bucket,theme_heat_rank_bucket,theme_leader_rank_bucket,theme_height_rank_bucket,theme_is_mainline_bucket,market_emotion_state_bucket,segment_emotion_state_bucket,market_chain_count_bucket,segment_chain_count_bucket,market_limit_down_count_bucket,segment_limit_down_count_bucket,segment_limit_down_ratio_bucket,segment_limit_max_height_bucket,market_leader_rank_bucket,segment_market_leader_rank_bucket,limit_height_rank_bucket,segment_limit_height_rank_bucket,first_time_detail_bucket,limit_times_detail_bucket,open_times_bucket,amount_bucket,turnover_rate_bucket,volume_ratio_bucket,fd_ratio_bucket,pct_chg_bucket,prev_pct_chg_bucket,amount_ratio_bucket,limit_up_count_bucket,segment_limit_up_count_bucket,segment_limit_up_ratio_bucket,auction_strength_bucket,open_5m_strength_bucket,sector_moneyflow_bucket,top_list_net_buy_bucket,retreat_state_bucket,segment_retreat_state_bucket,d1_trade_date,d1_open,d1_high,d1_low,d1_close,d1_pre_close,d1_pct_chg,d2_trade_date,d2_open,d2_high,d2_low,d2_close,d2_pre_close,d2_pct_chg,d3_trade_date,d3_open,d3_high,d3_low,d3_close,d3_pre_close,d3_pct_chg,d4_trade_date,d4_open,d4_high,d4_low,d4_close,d4_pre_close,d4_pct_chg,d5_trade_date,d5_open,d5_high,d5_low,d5_close,d5_pre_close,d5_pct_chg,replay_rule,planned_position_pct,buy_executed,buy_reject_reason,buy_trade_date,buy_price_before_slippage,buy_price,buy_price_model,sell_executed,sell_reject_reason,exit_price_before_slippage,exit_price,exit_reason,sell_price_model,path_conflict,limit_down_blocked_days,daily_return,strict_account_return,strict_return_source
20241225,002843.SZ,泰嘉股份,23.08,10.01,126633036.0,112621,112621,0,U,,1,21.01,23.08,20.35,23.08,20.98,10.0095,242193.49,536404.578,9.639,19.1057,1.61,25126.5062,12676.5062,586489.4851,579919.7631,False,sz_main,0.1,midday,one_word,False,10cm,0.0218363028918129,False,5368,911,4400,57,37,5,18,19,1296592406.39,3390416482.0,weak,1684,20,0.01187648456057,neutral,1477,13,0.0088016249153689,weak,1365,3,0.0021978021978021,weak,580,1,0.0017241379310344,weak,261,0,0.0,weak,1,0,0.0,weak,33,4,0,33,4,0,13,1477,0.0088016249153689,weak,1,1,one_word,midday,weak,sz_main,weak,exact,593,True,4.011,579919.7631,126633036.0,100000.0,232605816.97941,105972780.97941002,1.0,1.0,True,0.6,,True,True,20241226,22.01,20241227,23.17,0.052703316674239,0.00362,0.0489800133442206,True,T+1_open_buy_T+2_close_sell,-0.4271,-0.6601,-1.0872,283460.147,5.3903,1.8923456566188825,1.7882121588779845,25,10,4.0,4.0,,,retreat_weak,neutral,mixed,6.060953800298062,46,0.0085692995529061,12,5,ice_point,4.361543669600541,31,0.0209884901828029,4,5,0.5384615384615384,686,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,mixed,ice_point,8_15,3_5,30_60,gte_15,gte_1_5pct,4_5,rank_11_30,rank_4_10,rank_4_10,rank_4_10,1100_1330,1,0,3e8_8e8,6_10,1_2,2pct_5pct,9_5_10_5,neg3_0,1_2_2,30_50,10_20,0_5pct_1pct,unknown,unknown,unknown,unknown,retreat_weak,neutral,20241226,22.01,25.29,22.01,23.93,23.08,3.6828,20241227,23.72,23.93,22.92,23.17,23.93,-3.1759,20241230,23.36,24.48,23.0,23.69,23.17,2.2443,20241231,23.51,23.58,21.32,21.32,23.69,-10.0042,20250102,20.81,21.55,20.26,20.6,21.32,-3.3771,fixed_t2_close,0.8,True,,20241226,22.01,22.03201,daily_open_plus_slippage_no_l2,True,,23.17,23.14683,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.03918401067537648,0.03918401067537648,c_conservative_daily_replay_fixed_t2_close
20250109,300822.SZ,贝仕达克,23.68,20.02,70284821.0,100315,100315,0,U,,1,19.73,23.68,19.73,23.68,19.73,20.0203,245196.03,539938.759,8.4848,29.503,2.31,28898.2038,8310.8838,737717.7216,684309.466,False,chi_next,0.2,midday,one_word,False,20cm,0.0102709116988891,False,5374,2729,2459,186,87,7,54,33,1130752028.204,7378877078.0,neutral,1690,45,0.0266272189349112,strong,1474,33,0.0223880597014925,strong,1366,8,0.0058565153733528,weak,580,0,0.0,weak,263,1,0.0038022813688212,weak,1,0,0.0,weak,78,8,0,78,8,1,8,1366,0.0058565153733528,weak,1,1,one_word,midday,neutral,chi_next,weak,exact,1336,True,12.16225,684309.466,70284821.0,100000.0,832274280.28585,761989459.28585,1.0,1.0,True,0.6,,True,True,20250110,24.47,20250113,23.09,-0.056395586432366,0.00362,-0.05990090993599766,False,T+1_open_buy_T+2_close_sell,0.4582,2.5587,3.0169,190420.394,3.3858,2.8355090946823687,2.5059956288026464,43,7,7.0,2.0,,,neutral,neutral,main_rise,11.884927428358765,6,0.0011164867882396,24,7,mixed,3.097803806734993,1,0.0007320644216691,2,2,0.25,603,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,main_rise,mixed,15_30,1_3,5_15,lt_1,lt_0_1pct,2,rank_gt_30,rank_4_10,rank_4_10,rank_2_3,1000_1100,1,0,3e8_8e8,6_10,2_4,1pct_2pct,19_5_20_5,0_3,2_3,80_120,5_10,0_5pct_1pct,unknown,unknown,unknown,unknown,neutral,neutral,20250110,24.47,26.95,24.01,25.56,23.68,7.9392,20250113,23.4,24.34,22.83,23.09,25.56,-9.6635,20250114,23.23,24.99,22.74,24.78,23.09,7.3192,20250115,24.75,27.88,23.38,25.97,24.78,4.8023,20250116,25.18,25.97,24.33,24.79,25.97,-4.5437,fixed_t2_close,0.8,True,,20250110,24.47,24.494469999999996,daily_open_plus_slippage_no_l2,True,,23.09,23.06691,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.04792072794879813,-0.04792072794879813,c_conservative_daily_replay_fixed_t2_close
20250110,002811.SZ,郑中设计,10.57,9.99,127468724.0,93015,93500,3,U,,2,10.11,10.57,10.11,10.57,9.61,9.9896,204489.94,213974.628,8.2182,22.7123,3.57,24882.4215,9003.4904,289277.0858,263007.1953,False,sz_main,0.1,open_limit,multi_open,False,10cm,0.0484658694811,False,5375,534,4803,38,38,7,18,20,1163749308.724,2749030617.0,weak,1690,22,0.0130177514792899,neutral,1473,14,0.0095044127630685,weak,1367,2,0.0014630577907827,weak,581,0,0.0,weak,263,0,0.0,weak,1,0,0.0,weak,36,2,0,36,2,0,14,1473,0.0095044127630685,weak,2,2,multi_open,open_limit,weak,sz_main,weak,exact,53,True,8.2182,263007.1953,127468724.0,100000.0,216144573.241446,88675849.24144599,1.0,1.0,True,0.6,,True,True,20250113,10.35,20250114,9.74,-0.0589371980676327,0.00362,-0.062437443426139036,False,T+1_open_buy_T+2_close_sell,9.9542,4.5455,14.4997,106046.035,4.5126,2.017752271454562,1.8211673979524,8,2,5.0,2.0,,,retreat_weak,retreat_2day,mixed,7.746046511627907,52,0.0096744186046511,13,7,ice_point,6.132315003394433,26,0.0176510522742701,5,6,0.3571428571428571,570,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,mixed,ice_point,8_15,3_5,30_60,gte_15,gte_1_5pct,gte_6,rank_4_10,rank_2_3,rank_4_10,rank_2_3,open_auction,2,2_3,1e8_3e8,6_10,2_4,2pct_5pct,9_5_10_5,7_10,2_3,30_50,10_20,0_5pct_1pct,unknown,unknown,unknown,unknown,retreat_weak,retreat_2day,20250113,10.35,10.49,9.6,9.6,10.57,-9.1769,20250114,9.78,9.95,9.08,9.74,9.6,1.4583,20250115,9.5,10.71,9.33,10.71,9.74,9.9589,20250116,10.5,10.76,10.02,10.02,10.71,-6.4426,20250117,10.2,10.56,9.91,10.28,10.02,2.5948,fixed_t2_close,0.8,True,,20250113,10.35,10.360349999999999,daily_open_plus_slippage_no_l2,True,,9.74,9.73026,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.04994995474091123,-0.04994995474091123,c_conservative_daily_replay_fixed_t2_close
20250205,300229.SZ,拓尔思,26.53,19.99,380733356.0,93215,93215,0,U,,1,25.0,26.53,24.96,26.53,22.11,19.991,773067.04,2001690.125,9.7278,14.5984,0.92,79470.1252,52955.4676,2317716.3326,2108342.4216,False,chi_next,0.2,early_morning,one_word,False,20cm,0.0180584212554555,False,5384,3433,1851,100,77,5,46,31,1300859530.552,17300214204.0,neutral,1691,32,0.018923713778829,neutral,1483,28,0.0188806473364801,neutral,1365,10,0.0073260073260073,weak,581,6,0.0103270223752151,neutral,263,1,0.0038022813688212,weak,1,0,0.0,weak,60,16,0,60,16,1,10,1365,0.0073260073260073,weak,1,1,one_word,early_morning,neutral,chi_next,weak,exact,834,True,8.187525,2108342.4216,380733356.0,100000.0,1726210628.541054,1345477272.541054,1.0,1.0,True,0.6,,True,True,20250206,26.66,20250207,27.41,0.0281320330082519,0.00362,0.02445782315209195,True,T+1_open_buy_T+2_close_sell,17.7944,9.0012,26.7956,4095303.11,23.3494,0.48877703828862623,0.41661884245419584,16,4,4.0,2.0,,,neutral,neutral,mixed,7.22778603268945,36,0.0066864784546805,13,5,mixed,3.2446886446886447,1,0.0007326007326007,2,2,0.5,572,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,mixed,mixed,8_15,1_3,30_60,lt_1,lt_0_1pct,2,rank_11_30,rank_4_10,rank_4_10,rank_2_3,before_1000,1,0,gte_15e8,6_10,lt_1,1pct_2pct,19_5_20_5,gte_10,lt_0_8,50_80,5_10,0_5pct_1pct,unknown,unknown,unknown,unknown,neutral,neutral,20250206,26.66,29.96,25.86,27.75,26.53,4.5986,20250207,27.51,28.97,26.6,27.41,27.75,-1.2252,20250210,27.3,29.29,27.01,29.15,27.41,6.348,20250211,27.98,29.49,27.44,27.68,29.15,-5.0429,20250212,27.19,30.43,27.18,29.16,27.68,5.3468,fixed_t2_close,0.8,True,,20250206,26.66,26.686659999999996,daily_open_plus_slippage_no_l2,True,,27.41,27.38259,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.01956625852167356,0.01956625852167356,c_conservative_daily_replay_fixed_t2_close
20250206,300382.SZ,斯莱克,12.31,19.98,91671400.0,94315,94315,0,U,,1,10.38,12.31,10.32,12.31,10.26,19.9805,486322.3,582852.452,7.8004,12.0946,2.45,62345.6445,40209.9665,767716.0022,767474.8838,False,chi_next,0.2,early_morning,one_word,False,20cm,0.0119445472334035,False,5385,4802,471,112,90,6,59,31,1555978663.9399998,11660193447.0,neutral,1689,35,0.0207223208999407,strong,1483,39,0.026298044504383,strong,1366,7,0.0051244509516837,weak,582,7,0.0120274914089347,neutral,264,2,0.0075757575757575,weak,1,0,0.0,weak,74,14,0,74,14,2,7,1366,0.0051244509516837,weak,1,1,one_word,early_morning,neutral,chi_next,weak,exact,834,True,8.187525,767474.8838,91671400.0,100000.0,628371979.7984595,536700579.79845953,1.0,1.0,True,0.6,,True,True,20250207,12.29,20250210,13.32,0.0838079739625712,0.00362,0.08002252346514367,True,T+1_open_buy_T+2_close_sell,2.6,-4.2146,-1.6145999999999998,168954.011,2.6383,3.449769842989996,2.956600841450934,27,3,4.0,2.0,,,warming_2day,neutral,warming,11.049025069637883,1,0.0001857010213556,23,6,mixed,3.4124450951683754,0,0.0,1,3,0.4285714285714285,583,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,warming,mixed,15_30,lt_1,lt_5,lt_1,lt_0_1pct,3,rank_11_30,rank_2_3,rank_4_10,rank_2_3,before_1000,1,0,3e8_8e8,6_10,2_4,1pct_2pct,19_5_20_5,0_3,3_5,80_120,5_10,0_5pct_1pct,unknown,unknown,unknown,unknown,warming_2day,neutral,20250207,12.29,13.12,12.02,12.9,12.31,4.7929,20250210,12.84,13.58,12.45,13.32,12.9,3.2558,20250211,13.24,13.5,12.95,13.03,13.32,-2.1772,20250212,13.08,13.48,12.99,13.19,13.03,1.2279,20250213,13.12,13.75,12.86,13.39,13.19,1.5163,fixed_t2_close,0.8,True,,20250207,12.29,12.302289999999998,daily_open_plus_slippage_no_l2,True,,13.32,13.30668,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.06401801877211494,0.06401801877211494,c_conservative_daily_replay_fixed_t2_close
20250217,301510.SZ,固高科技,35.88,20.0,93498723.0,145251,145251,0,U,,1,29.91,35.88,29.8,35.88,29.9,20.0,270334.16,887595.287,9.641,15.9045,1.66,28040.072,16997.367,1435235.88,1006077.7834,False,chi_next,0.2,late,one_word,False,20cm,0.0092933890940345,False,5389,3675,1604,110,103,9,54,49,1971784537.464,11718394314.0,strong,1688,48,0.0284360189573459,strong,1483,40,0.0269723533378287,strong,1368,11,0.0080409356725146,weak,585,2,0.0034188034188034,weak,264,2,0.0075757575757575,weak,1,0,0.0,weak,88,13,0,88,13,2,11,1368,0.0080409356725146,weak,1,1,one_word,late,strong,chi_next,weak,exact,241,True,13.0945,1006077.7834,93498723.0,100000.0,1317408553.47313,1223909830.47313,1.0,1.0,True,0.6,,True,True,20250218,38.54,20250219,40.45,0.0495588998443177,0.00362,0.045841879065408,True,T+1_open_buy_T+2_close_sell,-4.0128,-4.5942,-8.607,367012.016,4.3079,2.4184365860108517,2.2379813830404607,78,10,6.0,2.0,,,warming_2day,neutral,warming,13.355427723139728,7,0.0012989422898496,22,9,mixed,3.904093567251462,0,0.0,3,2,0.6363636363636364,892,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,warming,mixed,15_30,1_3,5_15,lt_1,lt_0_1pct,2,rank_gt_30,rank_4_10,rank_4_10,rank_2_3,after_1430,1,0,8e8_15e8,6_10,1_2,0_5pct_1pct,19_5_20_5,lt_neg3,2_3,80_120,10_20,0_5pct_1pct,unknown,unknown,unknown,unknown,warming_2day,neutral,20250218,38.54,38.55,35.14,35.3,35.88,-1.6165,20250219,35.81,42.1,35.45,40.45,35.3,14.5892,20250220,41.06,43.77,40.11,41.65,40.45,2.9666,20250221,42.7,49.98,42.7,49.98,41.65,20.0,20250224,51.1,52.3,46.6,48.02,49.98,-3.9216,fixed_t2_close,0.8,True,,20250218,38.54,38.57854,daily_open_plus_slippage_no_l2,True,,40.45,40.40955,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.0366735032523264,0.0366735032523264,c_conservative_daily_replay_fixed_t2_close
20250224,300103.SZ,达刚控股,7.55,20.03,56621980.0,131542,131542,0,U,,1,6.3,7.55,6.29,7.55,6.29,20.0318,316845.62,229436.403,9.9845,11.8509,6.96,31733.8547,26735.8947,239788.755,239590.603,False,chi_next,0.2,midday,one_word,False,20cm,0.0236328049977819,False,5386,2778,2468,140,86,6,55,31,2115366051.297,9579692677.0,neutral,1687,30,0.0177830468286899,neutral,1483,43,0.0289952798381658,strong,1367,10,0.0073152889539136,weak,584,2,0.0034246575342465,weak,264,1,0.0037878787878787,weak,1,0,0.0,weak,73,12,0,73,12,1,10,1367,0.0073152889539136,weak,1,1,one_word,midday,neutral,chi_next,weak,exact,1336,True,12.16225,239590.603,56621980.0,100000.0,291396081.133675,234774101.13367495,1.0,1.0,True,0.6,,True,True,20250225,7.55,20250226,7.18,-0.0490066225165563,0.00362,-0.052526709184854845,False,T+1_open_buy_T+2_close_sell,-1.1006,0.9524,-0.1482,29255.652,1.4738,7.842464184356582,6.774664133532366,58,6,3.0,1.0,,,neutral,neutral,main_rise,9.662532491645006,15,0.0027849981433345,18,6,mixed,1.531528895391368,0,0.0,0,1,0.2,795,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,main_rise,mixed,15_30,lt_1,5_15,lt_1,lt_0_1pct,1,rank_gt_30,rank_4_10,rank_2_3,rank_1,1100_1330,1,0,1e8_3e8,6_10,4_8,2pct_5pct,19_5_20_5,neg3_0,gte_5,80_120,5_10,0_5pct_1pct,unknown,unknown,unknown,unknown,neutral,neutral,20250225,7.55,7.55,7.01,7.07,7.55,-6.3576,20250226,7.03,7.35,6.96,7.18,7.07,1.5559,20250227,7.2,7.6,7.03,7.53,7.18,4.8747,20250228,7.49,7.86,6.95,7.18,7.53,-4.6481,20250303,7.12,7.29,6.77,6.86,7.18,-4.4568,fixed_t2_close,0.8,True,,20250225,7.55,7.557549999999999,daily_open_plus_slippage_no_l2,True,,7.18,7.17282,fixed_close,daily_price_minus_slippage_no_l2,False,0,-0.04202136734788388,-0.04202136734788388,c_conservative_daily_replay_fixed_t2_close
20250226,301003.SZ,江苏博云,28.14,20.0,48440730.0,93157,93157,0,U,,1,24.3,28.14,24.2,28.14,23.45,20.0,46147.73,127503.084,6.0196,11.9614,3.5,7666.2676,3858.0472,278736.0791,215728.7703,False,chi_next,0.2,early_morning,one_word,False,20cm,0.0224544597981236,False,5385,4250,1054,81,100,4,71,29,1969700729.891,8861694012.0,strong,1686,47,0.027876631079478,strong,1482,41,0.0276653171390013,strong,1368,8,0.0058479532163742,weak,584,2,0.0034246575342465,weak,264,2,0.0075757575757575,weak,1,0,0.0,weak,88,10,1,87,10,2,8,1368,0.0058479532163742,weak,1,1,one_word,early_morning,strong,chi_next,weak,exact,834,True,8.187525,215728.7703,48440730.0,100000.0,176628470.00505078,128187740.00505078,1.0,1.0,True,0.6,,True,True,20250227,30.39,20250228,31.38,0.0325765054294175,0.00362,0.028893415508479858,True,T+1_open_buy_T+2_close_sell,0.1281,1.6493,1.7774,26041.606,1.4543,4.896129831624056,4.139173485525682,10,1,4.0,1.0,,,neutral,neutral,main_rise,8.034726090993502,1,0.0001857010213556,15,4,mixed,1.384795321637427,0,0.0,0,1,0.375,571,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,main_rise,mixed,8_15,lt_1,lt_5,lt_1,lt_0_1pct,1,rank_4_10,rank_1,rank_4_10,rank_1,before_1000,1,0,1e8_3e8,6_10,2_4,2pct_5pct,19_5_20_5,0_3,3_5,80_120,5_10,0_5pct_1pct,unknown,unknown,unknown,unknown,neutral,neutral,20250227,30.39,33.77,30.18,33.77,28.14,20.0071,20250228,33.13,33.68,30.01,31.38,33.77,-7.0773,20250303,30.99,31.0,28.18,28.62,31.38,-8.7954,20250304,28.54,29.39,27.81,28.38,28.62,-0.8386,20250305,28.1,28.63,27.69,28.52,28.38,0.4933,fixed_t2_close,0.8,True,,20250227,30.39,30.420389999999998,daily_open_plus_slippage_no_l2,True,,31.38,31.34862,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.023114732406783887,0.023114732406783887,c_conservative_daily_replay_fixed_t2_close
20250304,300211.SZ,亿通科技,10.67,20.02,119151399.0,130248,130248,0,U,,1,8.92,10.67,8.82,10.67,8.89,20.0225,280259.46,283919.552,9.3895,17.4507,0.97,29848.1824,16060.0653,324293.0144,318480.1062,False,chi_next,0.2,midday,one_word,False,20cm,0.0374125091898754,False,5383,4050,1172,161,81,4,56,25,1479897081.117,6719130432.0,neutral,1687,34,0.0201541197391819,strong,1482,32,0.0215924426450742,strong,1369,7,0.0051132213294375,weak,580,3,0.0051724137931034,weak,264,5,0.0189393939393939,neutral,1,0,0.0,weak,66,10,0,66,10,5,7,1369,0.0051132213294375,weak,1,1,one_word,midday,neutral,chi_next,weak,exact,1336,True,12.16225,318480.1062,119151399.0,100000.0,387343467.163095,268192068.163095,1.0,1.0,True,0.6,,True,True,20250305,12.8,,14.5,0.1328125,0.00362,0.0,False,T+1_open_buy_T+2_close_sell,-2.8415,-10.0295,-12.871,134903.192,5.0552,2.104617005652468,1.857394366197183,54,5,4.0,1.0,,,warming_2day,neutral,warming,6.48181311536318,10,0.001857700167193,10,4,mixed,1.3113221329437548,0,0.0,0,1,0.1428571428571428,782,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,warming,mixed,8_15,lt_1,5_15,lt_1,lt_0_1pct,1,rank_gt_30,rank_4_10,rank_4_10,rank_1,1100_1330,1,0,1e8_3e8,6_10,lt_1,2pct_5pct,19_5_20_5,neg3_0,2_3,80_120,5_10,0_5pct_1pct,unknown,unknown,unknown,unknown,warming_2day,neutral,20250305,12.8,12.8,12.23,12.8,10.67,19.9625,20250306,13.22,15.36,13.21,14.5,12.8,13.2813,20250307,14.57,15.19,12.88,13.02,14.5,-10.2069,20250310,12.89,13.4,12.27,12.46,13.02,-4.3011,20250311,12.27,12.92,12.08,12.37,12.46,-0.7223,fixed_t2_close,0.8,False,open_limit_up_unbuyable,20250305,12.8,,daily_open_limit_up_queue_rejected,False,,,,no_buy,,False,0,0.0,0.0,c_conservative_daily_replay_fixed_t2_close
20250313,300695.SZ,兆丰股份,70.2,20.0,78254677.0,135312,135312,0,U,,1,61.0,70.2,60.66,70.2,58.5,20.0,57693.85,379943.271,8.1339,27.5653,6.96,7092.9872,2092.9872,497927.7014,497927.7014,False,chi_next,0.2,midday,one_word,False,20cm,0.0157160721887886,False,5385,1494,3777,114,47,8,28,19,1648364479.048,3437175787.0,weak,1690,18,0.0106508875739644,neutral,1482,18,0.0121457489878542,neutral,1366,7,0.0051244509516837,weak,582,0,0.0,weak,264,4,0.0151515151515151,neutral,1,0,0.0,weak,36,7,0,36,7,4,7,1366,0.0051244509516837,weak,1,1,one_word,midday,weak,chi_next,weak,exact,1336,True,12.16225,497927.7014,78254677.0,100000.0,605592118.635215,527337441.63521504,1.0,1.0,True,0.6,,True,True,20250314,73.01,20250317,87.18,0.1940830023284481,0.00362,0.19007722210401562,True,T+1_open_buy_T+2_close_sell,5.6147,-1.4763,4.1384,84793.307,2.0916,4.480816758332117,3.8888410786001146,33,3,5.0,1.0,,,retreat_weak,neutral,mixed,9.293964716805943,17,0.0031569173630454,12,8,mixed,1.3124450951683748,0,0.0,0,1,0.2857142857142857,833,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,mixed,mixed,8_15,lt_1,15_30,lt_1,lt_0_1pct,1,rank_gt_30,rank_2_3,rank_4_10,rank_1,1330_1430,1,0,3e8_8e8,6_10,4_8,1pct_2pct,19_5_20_5,3_7,3_5,30_50,5_10,0_5pct_1pct,unknown,unknown,unknown,unknown,retreat_weak,neutral,20250314,73.01,81.5,73.01,81.0,70.2,15.3846,20250317,76.0,87.78,74.11,87.18,81.0,7.6296,20250318,85.0,94.99,83.17,91.77,87.18,5.265,20250319,88.84,92.65,87.02,90.23,91.77,-1.6781,20250320,88.0,88.63,80.3,83.83,90.23,-7.093,fixed_t2_close,0.8,True,,20250314,73.01,73.08301,daily_open_plus_slippage_no_l2,True,,87.18,87.09282,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.1520617776832125,0.1520617776832125,c_conservative_daily_replay_fixed_t2_close
20250328,002132.SZ,恒星科技,3.5,10.06,47757850.0,100727,100727,0,U,,1,3.35,3.5,3.16,3.5,3.18,10.0629,1140300.78,385336.398,8.148,10.7528,2.22,139948.2156,106047.0067,490540.6443,489818.7546,False,sz_main,0.1,midday,one_word,False,10cm,0.0097501064529471,False,5391,942,4352,97,32,3,18,14,1145017107.505,2073783539.0,weak,1686,17,0.0100830367734282,neutral,1482,13,0.0087719298245614,weak,1373,2,0.0014566642388929,weak,584,0,0.0,weak,265,0,0.0,weak,1,0,0.0,weak,30,2,0,30,2,0,13,1482,0.0087719298245614,weak,1,1,one_word,midday,weak,sz_main,weak,exact,593,True,4.011,489818.7546,47757850.0,100000.0,196466302.47006,148708452.47006,1.0,1.0,True,0.6,,True,True,20250331,3.74,20250401,4.24,0.1336898395721926,0.00362,0.1298047250076128,True,T+1_open_buy_T+2_close_sell,-1.548,6.25,4.702,174182.55,3.9141,2.2122560382770837,2.0817046064229325,17,6,3.0,2.0,,,retreat_2day,retreat_2day,retreat,3.570320905212391,28,0.0051938415878315,6,3,retreat,3.005533063427801,12,0.0080971659919028,3,2,0.4615384615384615,607,unknown,unknown,unknown,unknown,unknown,unknown,unknown,unknown,retreat,retreat,3_8,1_3,15_30,8_15,0_8pct_1_5pct,2,rank_11_30,rank_4_10,rank_2_3,rank_2_3,1000_1100,1,0,3e8_8e8,6_10,2_4,0_5pct_1pct,9_5_10_5,neg3_0,2_3,30_50,10_20,0_5pct_1pct,unknown,unknown,unknown,unknown,retreat_2day,retreat_2day,20250331,3.74,3.85,3.67,3.85,3.5,10.0,20250401,4.24,4.24,4.24,4.24,3.85,10.1299,20250402,4.05,4.09,3.82,3.82,4.24,-9.9057,20250403,3.52,3.82,3.44,3.44,3.82,-9.9476,20250407,3.11,3.23,3.1,3.1,3.44,-9.8837,fixed_t2_close,0.8,True,,20250331,3.74,3.74374,daily_open_plus_slippage_no_l2,True,,4.24,4.23576,fixed_close,daily_price_minus_slippage_no_l2,False,0,0.10384378000609025,0.10384378000609025,c_conservative_daily_replay_fixed_t2_close
